Unnamed: 0,id_medicine,id_disease,correlation_score
27927,-14,-17,0.181
27928,-14,-17,0.437
27929,-14,-17,0.251
27930,-14,-17,0.59
27931,-14,-17,0.226
27932,-14,-17,0.599
27933,-14,-17,0.437
27934,-14,-17,0.272
27935,-14,-17,0.251
27936,-14,-17,0.362
27937,-14,-17,0.394
27938,-14,-17,0.173
27939,-14,-17,0.139
27940,-14,-18,0.607
27941,-14,-18,0.605
27942,-14,-18,0.592
27943,-14,-18,0.587
27944,-14,-18,0.275
27945,-14,-18,0.564
27946,-14,-18,0.107
27947,-14,-18,0.59
27948,-14,-18,0.221
27949,-14,-18,0.288
27950,-14,-18,0.513
27951,-14,-18,0.663
27952,-14,-18,0.534
27953,-14,-18,0.424
27954,-14,-18,0.56
27955,-14,-18,0.567
27956,-14,-18,0.664
27957,-14,-18,0.618
27958,-14,-18,0.331
27959,-14,-18,0.258
27960,-14,-19,0.653
27961,-14,-19,0.514
27962,-14,-19,0.447
27963,-14,-19,0.521
27964,-14,-19,0.591
27965,-14,-19,0.104
27966,-14,-19,0.353
27967,-14,-19,0.216
27968,-14,-19,0.462
27969,-14,-19,0.368
27970,-14,-19,0.18
27971,-14,-19,0.123
27972,-14,-19,0.397
27973,-14,-19,0.279
27974,-14,-19,0.395
27975,-14,-19,0.557
27976,-14,-19,0.163
27977,-14,-19,0.395
27978,-14,-19,0.401
27979,-14,-19,0.492
27980,-14,-20,0.505
27981,-14,-20,0.286
27982,-14,-20,0.347
27983,-14,-20,0.584
27984,-14,-20,0.611
27985,-14,-20,0.416
27986,-14,-20,0.284
27987,-14,-20,0.238
27988,-14,-20,0.469
27989,-14,-20,0.211
27990,-14,-20,0.222
27991,-14,-20,0.636
27992,-14,-20,0.466
27993,-14,-20,0.17
27994,-14,-20,0.516
27995,-14,-20,0.174
27996,-14,-20,0.638
27997,-14,-20,0.121
27998,-14,-20,0.202
27999,-14,-20,0.228
28000,-15,-1,0.544
28001,-15,-1,0.161
28002,-15,-1,0.65
28003,-15,-1,0.116
28004,-15,-1,0.568
28005,-15,-1,0.483
28006,-15,-1,0.474
28007,-15,-1,0.364
28008,-15,-1,0.406
28009,-15,-1,0.455
28010,-15,-1,0.481
28011,-15,-1,0.217
28012,-15,-1,0.221
28013,-15,-1,0.235
28014,-15,-1,0.591
28015,-15,-1,0.239
28016,-15,-1,0.495
28017,-15,-1,0.482
28018,-15,-1,0.174
28019,-15,-1,0.562
28020,-15,-2,0.444
28021,-15,-2,0.336
28022,-15,-2,0.298
28023,-15,-2,0.115
28024,-15,-2,0.637
28025,-15,-2,0.431
28026,-15,-2,0.339
28027,-15,-2,0.147
28028,-15,-2,0.524
28029,-15,-2,0.421
28030,-15,-2,0.665
28031,-15,-2,0.162
28032,-15,-2,0.196
28033,-15,-2,0.426
28034,-15,-2,0.549
28035,-15,-2,0.452
28036,-15,-2,0.501
28037,-15,-2,0.436
28038,-15,-2,0.141
28039,-15,-2,0.165
28040,-15,-3,0.464
28041,-15,-3,0.477
28042,-15,-3,0.499
28043,-15,-3,0.432
28044,-15,-3,0.42
28045,-15,-3,0.374
28046,-15,-3,0.203
28047,-15,-3,0.31
28048,-15,-3,0.217
28049,-15,-3,0.255
28050,-15,-3,0.213
28051,-15,-3,0.585
28052,-15,-3,0.38
28053,-15,-3,0.412
28054,-15,-3,0.307
28055,-15,-3,0.48
28056,-15,-3,0.407
28057,-15,-3,0.643
28058,-15,-3,0.303
28059,-15,-3,0.314
28060,-15,-4,0.657
28061,-15,-4,0.593
28062,-15,-4,0.282
28063,-15,-4,0.222
28064,-15,-4,0.172
28065,-15,-4,0.326
28066,-15,-4,0.615
28067,-15,-4,0.427
28068,-15,-4,0.666
28069,-15,-4,0.315
28070,-15,-4,0.457
28071,-15,-4,0.188
28072,-15,-4,0.222
28073,-15,-4,0.157
28074,-15,-4,0.634
28075,-15,-4,0.622
28076,-15,-4,0.65
28077,-15,-4,0.104
28078,-15,-4,0.601
28079,-15,-4,0.521
28080,-15,-5,0.647
28081,-15,-5,0.312
28082,-15,-5,0.65
28083,-15,-5,0.309
28084,-15,-5,0.347
28085,-15,-5,0.265
28086,-15,-5,0.256
28087,-15,-5,0.128
28088,-15,-5,0.533
28089,-15,-5,0.517
28090,-15,-5,0.132
28091,-15,-5,0.391
28092,-15,-5,0.38
28093,-15,-5,0.689
28094,-15,-5,0.141
28095,-15,-5,0.529
28096,-15,-5,0.429
28097,-15,-5,0.406
28098,-15,-5,0.134
28099,-15,-5,0.261
28100,-15,-6,0.23
28101,-15,-6,0.37
28102,-15,-6,0.159
28103,-15,-6,0.487
28104,-15,-6,0.275
28105,-15,-6,0.241
28106,-15,-6,0.546
28107,-15,-6,0.631
28108,-15,-6,0.287
28109,-15,-6,0.303
28110,-15,-6,0.4
28111,-15,-6,0.651
28112,-15,-6,0.518
28113,-15,-6,0.309
28114,-15,-6,0.247
28115,-15,-6,0.295
28116,-15,-6,0.371
28117,-15,-6,0.592
28118,-15,-6,0.657
28119,-15,-6,0.433
28120,-15,-7,0.672
28121,-15,-7,0.521
28122,-15,-7,0.659
28123,-15,-7,0.554
28124,-15,-7,0.557
28125,-15,-7,0.672
28126,-15,-7,0.347
28127,-15,-7,0.695
28128,-15,-7,0.145
28129,-15,-7,0.457
28130,-15,-7,0.108
28131,-15,-7,0.39
28132,-15,-7,0.386
28133,-15,-7,0.579
28134,-15,-7,0.233
28135,-15,-7,0.302
28136,-15,-7,0.697
28137,-15,-7,0.117
28138,-15,-7,0.179
28139,-15,-7,0.103
28140,-15,-8,0.391
28141,-15,-8,0.283
28142,-15,-8,0.229
28143,-15,-8,0.244
28144,-15,-8,0.378
28145,-15,-8,0.607
28146,-15,-8,0.696
28147,-15,-8,0.387
28148,-15,-8,0.676
28149,-15,-8,0.535
28150,-15,-8,0.391
28151,-15,-8,0.448
28152,-15,-8,0.332
28153,-15,-8,0.657
28154,-15,-8,0.23
28155,-15,-8,0.555
28156,-15,-8,0.679
28157,-15,-8,0.362
28158,-15,-8,0.305
28159,-15,-8,0.662
28160,-15,-9,0.655
28161,-15,-9,0.116
28162,-15,-9,0.656
28163,-15,-9,0.626
28164,-15,-9,0.608
28165,-15,-9,0.505
28166,-15,-9,0.171
28167,-15,-9,0.213
28168,-15,-9,0.524
28169,-15,-9,0.54
28170,-15,-9,0.284
28171,-15,-9,0.234
28172,-15,-9,0.471
28173,-15,-9,0.591
28174,-15,-9,0.554
28175,-15,-9,0.237
28176,-15,-9,0.256
28177,-15,-9,0.357
28178,-15,-9,0.408
28179,-15,-9,0.391
28180,-15,-10,0.271
28181,-15,-10,0.311
28182,-15,-10,0.56
28183,-15,-10,0.416
28184,-15,-10,0.659
28185,-15,-10,0.152
28186,-15,-10,0.612
28187,-15,-10,0.644
28188,-15,-10,0.659
28189,-15,-10,0.467
28190,-15,-10,0.233
28191,-15,-10,0.4
28192,-15,-10,0.543
28193,-15,-10,0.232
28194,-15,-10,0.106
28195,-15,-10,0.457
28196,-15,-10,0.245
28197,-15,-10,0.639
28198,-15,-10,0.331
28199,-15,-10,0.128
28200,-15,-11,0.465
28201,-15,-11,0.157
28202,-15,-11,0.657
28203,-15,-11,0.142
28204,-15,-11,0.269
28205,-15,-11,0.299
28206,-15,-11,0.651
28207,-15,-11,0.211
28208,-15,-11,0.361
28209,-15,-11,0.366
28210,-15,-11,0.187
28211,-15,-11,0.409
28212,-15,-11,0.533
28213,-15,-11,0.194
28214,-15,-11,0.194
28215,-15,-11,0.593
28216,-15,-11,0.204
28217,-15,-11,0.166
28218,-15,-11,0.43
28219,-15,-11,0.338
28220,-15,-12,0.229
28221,-15,-12,0.544
28222,-15,-12,0.36
28223,-15,-12,0.174
28224,-15,-12,0.649
28225,-15,-12,0.37
28226,-15,-12,0.315
28227,-15,-12,0.282
28228,-15,-12,0.344
28229,-15,-12,0.361
28230,-15,-12,0.335
28231,-15,-12,0.204
28232,-15,-12,0.121
28233,-15,-12,0.353
28234,-15,-12,0.56
28235,-15,-12,0.235
28236,-15,-12,0.45
28237,-15,-12,0.414
28238,-15,-12,0.354
28239,-15,-12,0.419
28240,-15,-13,0.69
28241,-15,-13,0.268
28242,-15,-13,0.272
28243,-15,-13,0.158
28244,-15,-13,0.303
28245,-15,-13,0.226
28246,-15,-13,0.298
28247,-15,-13,0.175
28248,-15,-13,0.134
28249,-15,-13,0.388
28250,-15,-13,0.183
28251,-15,-13,0.568
28252,-15,-13,0.423
28253,-15,-13,0.116
28254,-15,-13,0.596
28255,-15,-13,0.456
28256,-15,-13,0.637
28257,-15,-13,0.256
28258,-15,-13,0.512
28259,-15,-13,0.389
28260,-15,-14,0.576
28261,-15,-14,0.272
28262,-15,-14,0.109
28263,-15,-14,0.695
28264,-15,-14,0.527
28265,-15,-14,0.147
28266,-15,-14,0.291
28267,-15,-14,0.218
28268,-15,-14,0.179
28269,-15,-14,0.408
28270,-15,-14,0.497
28271,-15,-14,0.298
28272,-15,-14,0.68
28273,-15,-14,0.169
28274,-15,-14,0.366
28275,-15,-14,0.118
28276,-15,-14,0.187
28277,-15,-14,0.252
28278,-15,-14,0.232
28279,-15,-14,0.58
28280,-15,-15,0.137
28281,-15,-15,0.4
28282,-15,-15,0.571
28283,-15,-15,0.665
28284,-15,-15,0.103
28285,-15,-15,0.131
28286,-15,-15,0.349
28287,-15,-15,0.299
28288,-15,-15,0.597
28289,-15,-15,0.137
28290,-15,-15,0.439
28291,-15,-15,0.203
28292,-15,-15,0.26
28293,-15,-15,0.285
28294,-15,-15,0.184
28295,-15,-15,0.248
28296,-15,-15,0.174
28297,-15,-15,0.486
28298,-15,-15,0.438
28299,-15,-15,0.406
28300,-15,-16,0.413
28301,-15,-16,0.183
28302,-15,-16,0.41
28303,-15,-16,0.632
28304,-15,-16,0.214
28305,-15,-16,0.331
28306,-15,-16,0.646
28307,-15,-16,0.321
28308,-15,-16,0.521
28309,-15,-16,0.279
28310,-15,-16,0.563
28311,-15,-16,0.152
28312,-15,-16,0.508
28313,-15,-16,0.207
28314,-15,-16,0.422
28315,-15,-16,0.309
28316,-15,-16,0.641
28317,-15,-16,0.44
28318,-15,-16,0.201
28319,-15,-16,0.436
28320,-15,-17,0.13
28321,-15,-17,0.216
28322,-15,-17,0.478
28323,-15,-17,0.167
28324,-15,-17,0.58
28325,-15,-17,0.345
28326,-15,-17,0.157
28327,-15,-17,0.489
28328,-15,-17,0.339
28329,-15,-17,0.333
28330,-15,-17,0.381
28331,-15,-17,0.384
28332,-15,-17,0.56
28333,-15,-17,0.577
28334,-15,-17,0.465
28335,-15,-17,0.693
28336,-15,-17,0.32
28337,-15,-17,0.403
28338,-15,-17,0.481
28339,-15,-17,0.595
28340,-15,-18,0.644
28341,-15,-18,0.305
28342,-15,-18,0.367
28343,-15,-18,0.562
28344,-15,-18,0.368
28345,-15,-18,0.599
28346,-15,-18,0.203
28347,-15,-18,0.306
28348,-15,-18,0.465
28349,-15,-18,0.538
28350,-15,-18,0.565
28351,-15,-18,0.504
28352,-15,-18,0.431
28353,-15,-18,0.563
28354,-15,-18,0.655
28355,-15,-18,0.556
28356,-15,-18,0.176
28357,-15,-18,0.555
28358,-15,-18,0.624
28359,-15,-18,0.381
28360,-15,-19,0.578
28361,-15,-19,0.394
28362,-15,-19,0.653
28363,-15,-19,0.67
28364,-15,-19,0.644
28365,-15,-19,0.491
28366,-15,-19,0.547
28367,-15,-19,0.155
28368,-15,-19,0.421
28369,-15,-19,0.55
28370,-15,-19,0.523
28371,-15,-19,0.302
28372,-15,-19,0.546
28373,-15,-19,0.283
28374,-15,-19,0.694
28375,-15,-19,0.341
28376,-15,-19,0.327
28377,-15,-19,0.641
28378,-15,-19,0.457
28379,-15,-19,0.183
28380,-15,-20,0.505
28381,-15,-20,0.618
28382,-15,-20,0.251
28383,-15,-20,0.602
28384,-15,-20,0.631
28385,-15,-20,0.234
28386,-15,-20,0.244
28387,-15,-20,0.556
28388,-15,-20,0.642
28389,-15,-20,0.257
28390,-15,-20,0.606
28391,-15,-20,0.568
28392,-15,-20,0.221
28393,-15,-20,0.21
28394,-15,-20,0.442
28395,-15,-20,0.636
28396,-15,-20,0.565
28397,-15,-20,0.325
28398,-15,-20,0.12
28399,-15,-20,0.515
28400,-15,-1,0.603
28401,-15,-1,0.6
28402,-15,-1,0.452
28403,-15,-1,0.527
28404,-15,-1,0.459
28405,-15,-1,0.578
28406,-15,-1,0.201
28407,-15,-1,0.438
28408,-15,-1,0.174
28409,-15,-1,0.571
28410,-15,-1,0.575
28411,-15,-1,0.47
28412,-15,-1,0.202
28413,-15,-1,0.342
28414,-15,-1,0.601
28415,-15,-1,0.159
28416,-15,-1,0.289
28417,-15,-1,0.286
28418,-15,-1,0.35
28419,-15,-1,0.546
28420,-15,-2,0.152
28421,-15,-2,0.413
28422,-15,-2,0.574
28423,-15,-2,0.118
28424,-15,-2,0.489
28425,-15,-2,0.504
28426,-15,-2,0.2
28427,-15,-2,0.104
28428,-15,-2,0.655
28429,-15,-2,0.432
28430,-15,-2,0.477
28431,-15,-2,0.605
28432,-15,-2,0.424
28433,-15,-2,0.199
28434,-15,-2,0.322
28435,-15,-2,0.514
28436,-15,-2,0.282
28437,-15,-2,0.641
28438,-15,-2,0.104
28439,-15,-2,0.27
28440,-15,-3,0.656
28441,-15,-3,0.301
28442,-15,-3,0.315
28443,-15,-3,0.252
28444,-15,-3,0.254
28445,-15,-3,0.325
28446,-15,-3,0.343
28447,-15,-3,0.293
28448,-15,-3,0.276
28449,-15,-3,0.435
28450,-15,-3,0.563
28451,-15,-3,0.425
28452,-15,-3,0.696
28453,-15,-3,0.681
28454,-15,-3,0.584
28455,-15,-3,0.364
28456,-15,-3,0.624
28457,-15,-3,0.107
28458,-15,-3,0.151
28459,-15,-3,0.173
28460,-15,-4,0.471
28461,-15,-4,0.431
28462,-15,-4,0.654
28463,-15,-4,0.649
28464,-15,-4,0.143
28465,-15,-4,0.105
28466,-15,-4,0.378
28467,-15,-4,0.148
28468,-15,-4,0.329
28469,-15,-4,0.503
28470,-15,-4,0.388
28471,-15,-4,0.441
28472,-15,-4,0.648
28473,-15,-4,0.478
28474,-15,-4,0.67
28475,-15,-4,0.51
28476,-15,-4,0.587
28477,-15,-4,0.374
28478,-15,-4,0.238
28479,-15,-4,0.101
28480,-15,-5,0.111
28481,-15,-5,0.159
28482,-15,-5,0.536
28483,-15,-5,0.443
28484,-15,-5,0.477
28485,-15,-5,0.59
28486,-15,-5,0.162
28487,-15,-5,0.442
28488,-15,-5,0.688
28489,-15,-5,0.693
28490,-15,-5,0.459
28491,-15,-5,0.595
28492,-15,-5,0.677
28493,-15,-5,0.135
28494,-15,-5,0.373
28495,-15,-5,0.19
28496,-15,-5,0.679
28497,-15,-5,0.18
28498,-15,-5,0.599
28499,-15,-5,0.394
28500,-15,-6,0.618
28501,-15,-6,0.634
28502,-15,-6,0.166
28503,-15,-6,0.163
28504,-15,-6,0.329
28505,-15,-6,0.669
28506,-15,-6,0.417
28507,-15,-6,0.654
28508,-15,-6,0.401
28509,-15,-6,0.46
28510,-15,-6,0.37
28511,-15,-6,0.315
28512,-15,-6,0.301
28513,-15,-6,0.664
28514,-15,-6,0.113
28515,-15,-6,0.186
28516,-15,-6,0.185
28517,-15,-6,0.645
28518,-15,-6,0.549
28519,-15,-6,0.667
28520,-15,-7,0.18
28521,-15,-7,0.246
28522,-15,-7,0.446
28523,-15,-7,0.524
28524,-15,-7,0.665
28525,-15,-7,0.365
28526,-15,-7,0.698
28527,-15,-7,0.435
28528,-15,-7,0.259
28529,-15,-7,0.573
28530,-15,-7,0.322
28531,-15,-7,0.634
28532,-15,-7,0.211
28533,-15,-7,0.621
28534,-15,-7,0.178
28535,-15,-7,0.317
28536,-15,-7,0.192
28537,-15,-7,0.13
28538,-15,-7,0.526
28539,-15,-7,0.224
28540,-15,-8,0.188
28541,-15,-8,0.38
28542,-15,-8,0.266
28543,-15,-8,0.515
28544,-15,-8,0.189
28545,-15,-8,0.455
28546,-15,-8,0.682
28547,-15,-8,0.413
28548,-15,-8,0.636
28549,-15,-8,0.523
28550,-15,-8,0.155
28551,-15,-8,0.435
28552,-15,-8,0.457
28553,-15,-8,0.51
28554,-15,-8,0.565
28555,-15,-8,0.297
28556,-15,-8,0.511
28557,-15,-8,0.661
28558,-15,-8,0.604
28559,-15,-8,0.183
28560,-15,-9,0.164
28561,-15,-9,0.519
28562,-15,-9,0.238
28563,-15,-9,0.65
28564,-15,-9,0.658
28565,-15,-9,0.546
28566,-15,-9,0.587
28567,-15,-9,0.329
28568,-15,-9,0.395
28569,-15,-9,0.111
28570,-15,-9,0.348
28571,-15,-9,0.343
28572,-15,-9,0.186
28573,-15,-9,0.473
28574,-15,-9,0.56
28575,-15,-9,0.312
28576,-15,-9,0.502
28577,-15,-9,0.324
28578,-15,-9,0.581
28579,-15,-9,0.104
28580,-15,-10,0.659
28581,-15,-10,0.695
28582,-15,-10,0.647
28583,-15,-10,0.301
28584,-15,-10,0.205
28585,-15,-10,0.483
28586,-15,-10,0.373
28587,-15,-10,0.267
28588,-15,-10,0.323
28589,-15,-10,0.141
28590,-15,-10,0.217
28591,-15,-10,0.208
28592,-15,-10,0.66
28593,-15,-10,0.338
28594,-15,-10,0.639
28595,-15,-10,0.61
28596,-15,-10,0.532
28597,-15,-10,0.386
28598,-15,-10,0.402
28599,-15,-10,0.207
28600,-15,-11,0.106
28601,-15,-11,0.362
28602,-15,-11,0.243
28603,-15,-11,0.167
28604,-15,-11,0.652
28605,-15,-11,0.542
28606,-15,-11,0.342
28607,-15,-11,0.211
28608,-15,-11,0.295
28609,-15,-11,0.266
28610,-15,-11,0.51
28611,-15,-11,0.169
28612,-15,-11,0.256
28613,-15,-11,0.321
28614,-15,-11,0.565
28615,-15,-11,0.408
28616,-15,-11,0.505
28617,-15,-11,0.204
28618,-15,-11,0.148
28619,-15,-11,0.64
28620,-15,-12,0.401
28621,-15,-12,0.343
28622,-15,-12,0.459
28623,-15,-12,0.438
28624,-15,-12,0.143
28625,-15,-12,0.381
28626,-15,-12,0.673
28627,-15,-12,0.579
28628,-15,-12,0.506
28629,-15,-12,0.4
28630,-15,-12,0.322
28631,-15,-12,0.625
28632,-15,-12,0.164
28633,-15,-12,0.671
28634,-15,-12,0.659
28635,-15,-12,0.183
28636,-15,-12,0.101
28637,-15,-12,0.463
28638,-15,-12,0.669
28639,-15,-12,0.299
28640,-15,-13,0.257
28641,-15,-13,0.216
28642,-15,-13,0.408
28643,-15,-13,0.261
28644,-15,-13,0.335
28645,-15,-13,0.309
28646,-15,-13,0.562
28647,-15,-13,0.228
28648,-15,-13,0.284
28649,-15,-13,0.165
28650,-15,-13,0.129
28651,-15,-13,0.473
28652,-15,-13,0.125
28653,-15,-13,0.229
28654,-15,-13,0.41
28655,-15,-13,0.226
28656,-15,-13,0.563
28657,-15,-13,0.473
28658,-15,-13,0.167
28659,-15,-13,0.193
28660,-15,-14,0.462
28661,-15,-14,0.382
28662,-15,-14,0.567
28663,-15,-14,0.624
28664,-15,-14,0.293
28665,-15,-14,0.54
28666,-15,-14,0.664
28667,-15,-14,0.694
28668,-15,-14,0.302
28669,-15,-14,0.179
28670,-15,-14,0.228
28671,-15,-14,0.419
28672,-15,-14,0.372
28673,-15,-14,0.159
28674,-15,-14,0.651
28675,-15,-14,0.279
28676,-15,-14,0.42
28677,-15,-14,0.265
28678,-15,-14,0.399
28679,-15,-14,0.562
28680,-15,-15,0.544
28681,-15,-15,0.633
28682,-15,-15,0.688
28683,-15,-15,0.456
28684,-15,-15,0.306
28685,-15,-15,0.104
28686,-15,-15,0.275
28687,-15,-15,0.41
28688,-15,-15,0.431
28689,-15,-15,0.543
28690,-15,-15,0.488
28691,-15,-15,0.16
28692,-15,-15,0.679
28693,-15,-15,0.606
28694,-15,-15,0.469
28695,-15,-15,0.161
28696,-15,-15,0.688
28697,-15,-15,0.185
28698,-15,-15,0.251
28699,-15,-15,0.542
28700,-15,-16,0.3
28701,-15,-16,0.298
28702,-15,-16,0.317
28703,-15,-16,0.107
28704,-15,-16,0.692
28705,-15,-16,0.181
28706,-15,-16,0.501
28707,-15,-16,0.3
28708,-15,-16,0.47
28709,-15,-16,0.623
28710,-15,-16,0.367
28711,-15,-16,0.415
28712,-15,-16,0.216
28713,-15,-16,0.283
28714,-15,-16,0.505
28715,-15,-16,0.506
28716,-15,-16,0.264
28717,-15,-16,0.148
28718,-15,-16,0.237
28719,-15,-16,0.486
28720,-15,-17,0.159
28721,-15,-17,0.647
28722,-15,-17,0.434
28723,-15,-17,0.34
28724,-15,-17,0.678
28725,-15,-17,0.489
28726,-15,-17,0.522
28727,-15,-17,0.559
28728,-15,-17,0.292
28729,-15,-17,0.515
28730,-15,-17,0.61
28731,-15,-17,0.277
28732,-15,-17,0.694
28733,-15,-17,0.508
28734,-15,-17,0.111
28735,-15,-17,0.555
28736,-15,-17,0.17
28737,-15,-17,0.643
28738,-15,-17,0.612
28739,-15,-17,0.311
28740,-15,-18,0.528
28741,-15,-18,0.364
28742,-15,-18,0.472
28743,-15,-18,0.668
28744,-15,-18,0.658
28745,-15,-18,0.305
28746,-15,-18,0.156
28747,-15,-18,0.485
28748,-15,-18,0.122
28749,-15,-18,0.443
28750,-15,-18,0.475
28751,-15,-18,0.607
28752,-15,-18,0.589
28753,-15,-18,0.588
28754,-15,-18,0.293
28755,-15,-18,0.158
28756,-15,-18,0.683
28757,-15,-18,0.383
28758,-15,-18,0.607
28759,-15,-18,0.424
28760,-15,-19,0.472
28761,-15,-19,0.337
28762,-15,-19,0.343
28763,-15,-19,0.387
28764,-15,-19,0.443
28765,-15,-19,0.416
28766,-15,-19,0.379
28767,-15,-19,0.202
28768,-15,-19,0.666
28769,-15,-19,0.231
28770,-15,-19,0.498
28771,-15,-19,0.211
28772,-15,-19,0.58
28773,-15,-19,0.648
28774,-15,-19,0.444
28775,-15,-19,0.659
28776,-15,-19,0.689
28777,-15,-19,0.3
28778,-15,-19,0.175
28779,-15,-19,0.61
28780,-15,-20,0.126
28781,-15,-20,0.63
28782,-15,-20,0.462
28783,-15,-20,0.48
28784,-15,-20,0.234
28785,-15,-20,0.291
28786,-15,-20,0.428
28787,-15,-20,0.597
28788,-15,-20,0.571
28789,-15,-20,0.535
28790,-15,-20,0.393
28791,-15,-20,0.113
28792,-15,-20,0.603
28793,-15,-20,0.303
28794,-15,-20,0.431
28795,-15,-20,0.431
28796,-15,-20,0.335
28797,-15,-20,0.283
28798,-15,-20,0.385
28799,-15,-20,0.695
28800,-15,-1,0.124
28801,-15,-1,0.308
28802,-15,-1,0.383
28803,-15,-1,0.698
28804,-15,-1,0.681
28805,-15,-1,0.35
28806,-15,-1,0.284
28807,-15,-1,0.603
28808,-15,-1,0.18
28809,-15,-1,0.556
28810,-15,-1,0.148
28811,-15,-1,0.68
28812,-15,-1,0.303
28813,-15,-1,0.296
28814,-15,-1,0.637
28815,-15,-1,0.322
28816,-15,-1,0.37
28817,-15,-1,0.32
28818,-15,-1,0.589
28819,-15,-1,0.301
28820,-15,-2,0.567
28821,-15,-2,0.406
28822,-15,-2,0.336
28823,-15,-2,0.378
28824,-15,-2,0.6
28825,-15,-2,0.644
28826,-15,-2,0.234
28827,-15,-2,0.415
28828,-15,-2,0.436
28829,-15,-2,0.596
28830,-15,-2,0.313
28831,-15,-2,0.59
28832,-15,-2,0.245
28833,-15,-2,0.582
28834,-15,-2,0.597
28835,-15,-2,0.602
28836,-15,-2,0.563
28837,-15,-2,0.298
28838,-15,-2,0.182
28839,-15,-2,0.261
28840,-15,-3,0.11
28841,-15,-3,0.565
28842,-15,-3,0.111
28843,-15,-3,0.477
28844,-15,-3,0.386
28845,-15,-3,0.21
28846,-15,-3,0.212
28847,-15,-3,0.532
28848,-15,-3,0.36
28849,-15,-3,0.338
28850,-15,-3,0.549
28851,-15,-3,0.456
28852,-15,-3,0.56
28853,-15,-3,0.101
28854,-15,-3,0.501
28855,-15,-3,0.347
28856,-15,-3,0.266
28857,-15,-3,0.443
28858,-15,-3,0.439
28859,-15,-3,0.481
28860,-15,-4,0.527
28861,-15,-4,0.607
28862,-15,-4,0.291
28863,-15,-4,0.216
28864,-15,-4,0.257
28865,-15,-4,0.36
28866,-15,-4,0.524
28867,-15,-4,0.533
28868,-15,-4,0.413
28869,-15,-4,0.378
28870,-15,-4,0.631
28871,-15,-4,0.229
28872,-15,-4,0.427
28873,-15,-4,0.101
28874,-15,-4,0.229
28875,-15,-4,0.47
28876,-15,-4,0.218
28877,-15,-4,0.127
28878,-15,-4,0.405
28879,-15,-4,0.198
28880,-15,-5,0.373
28881,-15,-5,0.338
28882,-15,-5,0.558
28883,-15,-5,0.52
28884,-15,-5,0.288
28885,-15,-5,0.15
28886,-15,-5,0.112
28887,-15,-5,0.594
28888,-15,-5,0.428
28889,-15,-5,0.539
28890,-15,-5,0.472
28891,-15,-5,0.432
28892,-15,-5,0.395
28893,-15,-5,0.561
28894,-15,-5,0.203
28895,-15,-5,0.496
28896,-15,-5,0.348
28897,-15,-5,0.201
28898,-15,-5,0.645
28899,-15,-5,0.488
28900,-15,-6,0.52
28901,-15,-6,0.486
28902,-15,-6,0.175
28903,-15,-6,0.337
28904,-15,-6,0.447
28905,-15,-6,0.293
28906,-15,-6,0.604
28907,-15,-6,0.455
28908,-15,-6,0.404
28909,-15,-6,0.181
28910,-15,-6,0.168
28911,-15,-6,0.36
28912,-15,-6,0.604
28913,-15,-6,0.262
28914,-15,-6,0.224
28915,-15,-6,0.544
28916,-15,-6,0.551
28917,-15,-6,0.387
28918,-15,-6,0.169
28919,-15,-6,0.566
28920,-15,-7,0.521
28921,-15,-7,0.545
28922,-15,-7,0.627
28923,-15,-7,0.485
28924,-15,-7,0.308
28925,-15,-7,0.432
28926,-15,-7,0.243
28927,-15,-7,0.163
28928,-15,-7,0.549
28929,-15,-7,0.362
28930,-15,-7,0.249
28931,-15,-7,0.31
28932,-15,-7,0.186
28933,-15,-7,0.478
28934,-15,-7,0.23
28935,-15,-7,0.488
28936,-15,-7,0.231
28937,-15,-7,0.279
28938,-15,-7,0.557
28939,-15,-7,0.212
28940,-15,-8,0.584
28941,-15,-8,0.558
28942,-15,-8,0.361
28943,-15,-8,0.281
28944,-15,-8,0.119
28945,-15,-8,0.423
28946,-15,-8,0.236
28947,-15,-8,0.636
28948,-15,-8,0.29
28949,-15,-8,0.482
28950,-15,-8,0.277
28951,-15,-8,0.417
28952,-15,-8,0.698
28953,-15,-8,0.604
28954,-15,-8,0.269
28955,-15,-8,0.149
28956,-15,-8,0.271
28957,-15,-8,0.243
28958,-15,-8,0.568
28959,-15,-8,0.148
28960,-15,-9,0.4
28961,-15,-9,0.101
28962,-15,-9,0.5
28963,-15,-9,0.207
28964,-15,-9,0.21
28965,-15,-9,0.161
28966,-15,-9,0.46
28967,-15,-9,0.181
28968,-15,-9,0.416
28969,-15,-9,0.54
28970,-15,-9,0.228
28971,-15,-9,0.652
28972,-15,-9,0.166
28973,-15,-9,0.314
28974,-15,-9,0.659
28975,-15,-9,0.102
28976,-15,-9,0.399
28977,-15,-9,0.558
28978,-15,-9,0.376
28979,-15,-9,0.393
28980,-15,-10,0.331
28981,-15,-10,0.651
28982,-15,-10,0.383
28983,-15,-10,0.531
28984,-15,-10,0.309
28985,-15,-10,0.213
28986,-15,-10,0.393
28987,-15,-10,0.212
28988,-15,-10,0.148
28989,-15,-10,0.341
28990,-15,-10,0.38
28991,-15,-10,0.614
28992,-15,-10,0.372
28993,-15,-10,0.151
28994,-15,-10,0.686
28995,-15,-10,0.509
28996,-15,-10,0.307
28997,-15,-10,0.636
28998,-15,-10,0.318
28999,-15,-10,0.627
29000,-15,-11,0.3
