,id_medicine,id_disease,correlation_score
30749,D016,D018,0.195
30750,D016,D018,0.419
30751,D016,D018,0.617
30752,D016,D018,0.642
30753,D016,D018,0.663
30754,D016,D018,0.573
30755,D016,D018,0.45
30756,D016,D018,0.631
30757,D016,D018,0.358
30758,D016,D018,0.428
30759,D016,D018,0.174
30760,D016,D019,0.693
30761,D016,D019,0.695
30762,D016,D019,0.25
30763,D016,D019,0.153
30764,D016,D019,0.664
30765,D016,D019,0.355
30766,D016,D019,0.498
30767,D016,D019,0.697
30768,D016,D019,0.696
30769,D016,D019,0.194
30770,D016,D019,0.558
30771,D016,D019,0.231
30772,D016,D019,0.614
30773,D016,D019,0.365
30774,D016,D019,0.247
30775,D016,D019,0.309
30776,D016,D019,0.293
30777,D016,D019,0.121
30778,D016,D019,0.505
30779,D016,D019,0.629
30780,D016,D020,0.373
30781,D016,D020,0.661
30782,D016,D020,0.649
30783,D016,D020,0.186
30784,D016,D020,0.308
30785,D016,D020,0.378
30786,D016,D020,0.384
30787,D016,D020,0.28
30788,D016,D020,0.621
30789,D016,D020,0.555
30790,D016,D020,0.64
30791,D016,D020,0.215
30792,D016,D020,0.306
30793,D016,D020,0.621
30794,D016,D020,0.644
30795,D016,D020,0.585
30796,D016,D020,0.459
30797,D016,D020,0.448
30798,D016,D020,0.445
30799,D016,D020,0.19
30800,D016,D001,0.689
30801,D016,D001,0.118
30802,D016,D001,0.592
30803,D016,D001,0.604
30804,D016,D001,0.423
30805,D016,D001,0.539
30806,D016,D001,0.401
30807,D016,D001,0.292
30808,D016,D001,0.679
30809,D016,D001,0.143
30810,D016,D001,0.196
30811,D016,D001,0.497
30812,D016,D001,0.127
30813,D016,D001,0.465
30814,D016,D001,0.51
30815,D016,D001,0.445
30816,D016,D001,0.34
30817,D016,D001,0.524
30818,D016,D001,0.653
30819,D016,D001,0.342
30820,D016,D002,0.402
30821,D016,D002,0.333
30822,D016,D002,0.26
30823,D016,D002,0.246
30824,D016,D002,0.658
30825,D016,D002,0.371
30826,D016,D002,0.366
30827,D016,D002,0.172
30828,D016,D002,0.411
30829,D016,D002,0.29
30830,D016,D002,0.683
30831,D016,D002,0.285
30832,D016,D002,0.57
30833,D016,D002,0.315
30834,D016,D002,0.37
30835,D016,D002,0.235
30836,D016,D002,0.259
30837,D016,D002,0.394
30838,D016,D002,0.474
30839,D016,D002,0.402
30840,D016,D003,0.312
30841,D016,D003,0.132
30842,D016,D003,0.181
30843,D016,D003,0.638
30844,D016,D003,0.433
30845,D016,D003,0.13
30846,D016,D003,0.155
30847,D016,D003,0.303
30848,D016,D003,0.281
30849,D016,D003,0.508
30850,D016,D003,0.349
30851,D016,D003,0.151
30852,D016,D003,0.259
30853,D016,D003,0.608
30854,D016,D003,0.339
30855,D016,D003,0.676
30856,D016,D003,0.415
30857,D016,D003,0.614
30858,D016,D003,0.287
30859,D016,D003,0.503
30860,D016,D004,0.291
30861,D016,D004,0.454
30862,D016,D004,0.65
30863,D016,D004,0.489
30864,D016,D004,0.372
30865,D016,D004,0.11
30866,D016,D004,0.399
30867,D016,D004,0.115
30868,D016,D004,0.314
30869,D016,D004,0.284
30870,D016,D004,0.241
30871,D016,D004,0.582
30872,D016,D004,0.447
30873,D016,D004,0.353
30874,D016,D004,0.155
30875,D016,D004,0.605
30876,D016,D004,0.251
30877,D016,D004,0.616
30878,D016,D004,0.465
30879,D016,D004,0.243
30880,D016,D005,0.226
30881,D016,D005,0.223
30882,D016,D005,0.203
30883,D016,D005,0.564
30884,D016,D005,0.431
30885,D016,D005,0.365
30886,D016,D005,0.533
30887,D016,D005,0.463
30888,D016,D005,0.68
30889,D016,D005,0.375
30890,D016,D005,0.303
30891,D016,D005,0.645
30892,D016,D005,0.155
30893,D016,D005,0.608
30894,D016,D005,0.576
30895,D016,D005,0.633
30896,D016,D005,0.1
30897,D016,D005,0.326
30898,D016,D005,0.62
30899,D016,D005,0.124
30900,D016,D006,0.481
30901,D016,D006,0.209
30902,D016,D006,0.671
30903,D016,D006,0.246
30904,D016,D006,0.575
30905,D016,D006,0.362
30906,D016,D006,0.496
30907,D016,D006,0.205
30908,D016,D006,0.362
30909,D016,D006,0.383
30910,D016,D006,0.576
30911,D016,D006,0.627
30912,D016,D006,0.39
30913,D016,D006,0.291
30914,D016,D006,0.351
30915,D016,D006,0.369
30916,D016,D006,0.689
30917,D016,D006,0.298
30918,D016,D006,0.411
30919,D016,D006,0.409
30920,D016,D007,0.538
30921,D016,D007,0.131
30922,D016,D007,0.186
30923,D016,D007,0.623
30924,D016,D007,0.195
30925,D016,D007,0.654
30926,D016,D007,0.162
30927,D016,D007,0.654
30928,D016,D007,0.626
30929,D016,D007,0.205
30930,D016,D007,0.673
30931,D016,D007,0.592
30932,D016,D007,0.261
30933,D016,D007,0.371
30934,D016,D007,0.556
30935,D016,D007,0.18
30936,D016,D007,0.492
30937,D016,D007,0.534
30938,D016,D007,0.195
30939,D016,D007,0.432
30940,D016,D008,0.155
30941,D016,D008,0.48
30942,D016,D008,0.655
30943,D016,D008,0.666
30944,D016,D008,0.443
30945,D016,D008,0.673
30946,D016,D008,0.332
30947,D016,D008,0.199
30948,D016,D008,0.484
30949,D016,D008,0.222
30950,D016,D008,0.538
30951,D016,D008,0.562
30952,D016,D008,0.196
30953,D016,D008,0.503
30954,D016,D008,0.281
30955,D016,D008,0.597
30956,D016,D008,0.472
30957,D016,D008,0.606
30958,D016,D008,0.585
30959,D016,D008,0.606
30960,D016,D009,0.114
30961,D016,D009,0.495
30962,D016,D009,0.638
30963,D016,D009,0.492
30964,D016,D009,0.494
30965,D016,D009,0.235
30966,D016,D009,0.623
30967,D016,D009,0.297
30968,D016,D009,0.345
30969,D016,D009,0.269
30970,D016,D009,0.124
30971,D016,D009,0.155
30972,D016,D009,0.19
30973,D016,D009,0.553
30974,D016,D009,0.341
30975,D016,D009,0.407
30976,D016,D009,0.569
30977,D016,D009,0.532
30978,D016,D009,0.285
30979,D016,D009,0.116
30980,D016,D010,0.604
30981,D016,D010,0.156
30982,D016,D010,0.189
30983,D016,D010,0.502
30984,D016,D010,0.229
30985,D016,D010,0.34
30986,D016,D010,0.634
30987,D016,D010,0.439
30988,D016,D010,0.549
30989,D016,D010,0.464
30990,D016,D010,0.349
30991,D016,D010,0.258
30992,D016,D010,0.65
30993,D016,D010,0.666
30994,D016,D010,0.414
30995,D016,D010,0.139
30996,D016,D010,0.683
30997,D016,D010,0.653
30998,D016,D010,0.478
30999,D016,D010,0.449
31000,D016,D011,0.509
31001,D016,D011,0.658
31002,D016,D011,0.324
31003,D016,D011,0.402
31004,D016,D011,0.606
31005,D016,D011,0.303
31006,D016,D011,0.505
31007,D016,D011,0.287
31008,D016,D011,0.53
31009,D016,D011,0.573
31010,D016,D011,0.397
31011,D016,D011,0.56
31012,D016,D011,0.449
31013,D016,D011,0.566
31014,D016,D011,0.207
31015,D016,D011,0.339
31016,D016,D011,0.332
31017,D016,D011,0.622
31018,D016,D011,0.302
31019,D016,D011,0.699
31020,D016,D012,0.566
31021,D016,D012,0.452
31022,D016,D012,0.367
31023,D016,D012,0.335
31024,D016,D012,0.696
31025,D016,D012,0.698
31026,D016,D012,0.109
31027,D016,D012,0.436
31028,D016,D012,0.337
31029,D016,D012,0.63
31030,D016,D012,0.404
31031,D016,D012,0.108
31032,D016,D012,0.331
31033,D016,D012,0.648
31034,D016,D012,0.206
31035,D016,D012,0.164
31036,D016,D012,0.222
31037,D016,D012,0.479
31038,D016,D012,0.403
31039,D016,D012,0.563
31040,D016,D013,0.133
31041,D016,D013,0.625
31042,D016,D013,0.643
31043,D016,D013,0.585
31044,D016,D013,0.482
31045,D016,D013,0.442
31046,D016,D013,0.45
31047,D016,D013,0.378
31048,D016,D013,0.108
31049,D016,D013,0.678
31050,D016,D013,0.192
31051,D016,D013,0.189
31052,D016,D013,0.615
31053,D016,D013,0.581
31054,D016,D013,0.518
31055,D016,D013,0.31
31056,D016,D013,0.534
31057,D016,D013,0.207
31058,D016,D013,0.495
31059,D016,D013,0.465
31060,D016,D014,0.257
31061,D016,D014,0.544
31062,D016,D014,0.353
31063,D016,D014,0.217
31064,D016,D014,0.304
31065,D016,D014,0.272
31066,D016,D014,0.579
31067,D016,D014,0.436
31068,D016,D014,0.127
31069,D016,D014,0.661
31070,D016,D014,0.498
31071,D016,D014,0.553
31072,D016,D014,0.566
31073,D016,D014,0.688
31074,D016,D014,0.292
31075,D016,D014,0.15
31076,D016,D014,0.153
31077,D016,D014,0.281
31078,D016,D014,0.546
31079,D016,D014,0.391
31080,D016,D015,0.176
31081,D016,D015,0.166
31082,D016,D015,0.57
31083,D016,D015,0.516
31084,D016,D015,0.48
31085,D016,D015,0.544
31086,D016,D015,0.232
31087,D016,D015,0.19
31088,D016,D015,0.354
31089,D016,D015,0.377
31090,D016,D015,0.112
31091,D016,D015,0.511
31092,D016,D015,0.579
31093,D016,D015,0.339
31094,D016,D015,0.539
31095,D016,D015,0.276
31096,D016,D015,0.684
31097,D016,D015,0.518
31098,D016,D015,0.149
31099,D016,D015,0.147
31100,D016,D016,0.349
31101,D016,D016,0.152
31102,D016,D016,0.148
31103,D016,D016,0.335
31104,D016,D016,0.321
31105,D016,D016,0.457
31106,D016,D016,0.208
31107,D016,D016,0.665
31108,D016,D016,0.596
31109,D016,D016,0.287
31110,D016,D016,0.234
31111,D016,D016,0.489
31112,D016,D016,0.544
31113,D016,D016,0.304
31114,D016,D016,0.238
31115,D016,D016,0.459
31116,D016,D016,0.209
31117,D016,D016,0.469
31118,D016,D016,0.54
31119,D016,D016,0.128
31120,D016,D017,0.358
31121,D016,D017,0.509
31122,D016,D017,0.456
31123,D016,D017,0.432
31124,D016,D017,0.521
31125,D016,D017,0.405
31126,D016,D017,0.258
31127,D016,D017,0.111
31128,D016,D017,0.659
31129,D016,D017,0.615
31130,D016,D017,0.696
31131,D016,D017,0.399
31132,D016,D017,0.239
31133,D016,D017,0.385
31134,D016,D017,0.194
31135,D016,D017,0.618
31136,D016,D017,0.526
31137,D016,D017,0.686
31138,D016,D017,0.49
31139,D016,D017,0.354
31140,D016,D018,0.144
31141,D016,D018,0.383
31142,D016,D018,0.112
31143,D016,D018,0.512
31144,D016,D018,0.115
31145,D016,D018,0.502
31146,D016,D018,0.357
31147,D016,D018,0.436
31148,D016,D018,0.171
31149,D016,D018,0.249
31150,D016,D018,0.63
31151,D016,D018,0.489
31152,D016,D018,0.335
31153,D016,D018,0.457
31154,D016,D018,0.59
31155,D016,D018,0.102
31156,D016,D018,0.474
31157,D016,D018,0.342
31158,D016,D018,0.406
31159,D016,D018,0.43
31160,D016,D019,0.56
31161,D016,D019,0.327
31162,D016,D019,0.322
31163,D016,D019,0.116
31164,D016,D019,0.31
31165,D016,D019,0.159
31166,D016,D019,0.276
31167,D016,D019,0.566
31168,D016,D019,0.596
31169,D016,D019,0.613
31170,D016,D019,0.676
31171,D016,D019,0.604
31172,D016,D019,0.208
31173,D016,D019,0.482
31174,D016,D019,0.121
31175,D016,D019,0.204
31176,D016,D019,0.631
31177,D016,D019,0.415
31178,D016,D019,0.564
31179,D016,D019,0.322
31180,D016,D020,0.158
31181,D016,D020,0.296
31182,D016,D020,0.673
31183,D016,D020,0.242
31184,D016,D020,0.601
31185,D016,D020,0.308
31186,D016,D020,0.393
31187,D016,D020,0.12
31188,D016,D020,0.389
31189,D016,D020,0.346
31190,D016,D020,0.19
31191,D016,D020,0.185
31192,D016,D020,0.595
31193,D016,D020,0.516
31194,D016,D020,0.159
31195,D016,D020,0.578
31196,D016,D020,0.536
31197,D016,D020,0.218
31198,D016,D020,0.625
31199,D016,D020,0.517
31200,D016,D001,0.113
31201,D016,D001,0.567
31202,D016,D001,0.603
31203,D016,D001,0.663
31204,D016,D001,0.299
31205,D016,D001,0.681
31206,D016,D001,0.364
31207,D016,D001,0.161
31208,D016,D001,0.205
31209,D016,D001,0.237
31210,D016,D001,0.642
31211,D016,D001,0.212
31212,D016,D001,0.605
31213,D016,D001,0.674
31214,D016,D001,0.578
31215,D016,D001,0.493
31216,D016,D001,0.404
31217,D016,D001,0.452
31218,D016,D001,0.692
31219,D016,D001,0.565
31220,D016,D002,0.662
31221,D016,D002,0.576
31222,D016,D002,0.697
31223,D016,D002,0.289
31224,D016,D002,0.501
31225,D016,D002,0.14
31226,D016,D002,0.239
31227,D016,D002,0.127
31228,D016,D002,0.253
31229,D016,D002,0.172
31230,D016,D002,0.211
31231,D016,D002,0.191
31232,D016,D002,0.506
31233,D016,D002,0.365
31234,D016,D002,0.576
31235,D016,D002,0.269
31236,D016,D002,0.524
31237,D016,D002,0.695
31238,D016,D002,0.4
31239,D016,D002,0.19
31240,D016,D003,0.379
31241,D016,D003,0.569
31242,D016,D003,0.605
31243,D016,D003,0.548
31244,D016,D003,0.505
31245,D016,D003,0.108
31246,D016,D003,0.643
31247,D016,D003,0.617
31248,D016,D003,0.235
31249,D016,D003,0.306
31250,D016,D003,0.316
31251,D016,D003,0.247
31252,D016,D003,0.627
31253,D016,D003,0.271
31254,D016,D003,0.624
31255,D016,D003,0.203
31256,D016,D003,0.129
31257,D016,D003,0.679
31258,D016,D003,0.311
31259,D016,D003,0.374
31260,D016,D004,0.597
31261,D016,D004,0.189
31262,D016,D004,0.293
31263,D016,D004,0.544
31264,D016,D004,0.102
31265,D016,D004,0.113
31266,D016,D004,0.548
31267,D016,D004,0.666
31268,D016,D004,0.299
31269,D016,D004,0.402
31270,D016,D004,0.409
31271,D016,D004,0.406
31272,D016,D004,0.374
31273,D016,D004,0.672
31274,D016,D004,0.521
31275,D016,D004,0.175
31276,D016,D004,0.265
31277,D016,D004,0.228
31278,D016,D004,0.493
31279,D016,D004,0.665
31280,D016,D005,0.196
31281,D016,D005,0.123
31282,D016,D005,0.145
31283,D016,D005,0.18
31284,D016,D005,0.176
31285,D016,D005,0.277
31286,D016,D005,0.362
31287,D016,D005,0.352
31288,D016,D005,0.104
31289,D016,D005,0.214
31290,D016,D005,0.285
31291,D016,D005,0.108
31292,D016,D005,0.229
31293,D016,D005,0.552
31294,D016,D005,0.508
31295,D016,D005,0.198
31296,D016,D005,0.219
31297,D016,D005,0.31
31298,D016,D005,0.52
31299,D016,D005,0.45
31300,D016,D006,0.672
31301,D016,D006,0.541
31302,D016,D006,0.141
31303,D016,D006,0.506
31304,D016,D006,0.271
31305,D016,D006,0.265
31306,D016,D006,0.66
31307,D016,D006,0.269
31308,D016,D006,0.108
31309,D016,D006,0.232
31310,D016,D006,0.26
31311,D016,D006,0.479
31312,D016,D006,0.342
31313,D016,D006,0.179
31314,D016,D006,0.202
31315,D016,D006,0.604
31316,D016,D006,0.543
31317,D016,D006,0.588
31318,D016,D006,0.472
31319,D016,D006,0.232
31320,D016,D007,0.209
31321,D016,D007,0.57
31322,D016,D007,0.354
31323,D016,D007,0.131
31324,D016,D007,0.596
31325,D016,D007,0.498
31326,D016,D007,0.204
31327,D016,D007,0.338
31328,D016,D007,0.155
31329,D016,D007,0.497
31330,D016,D007,0.296
31331,D016,D007,0.116
31332,D016,D007,0.617
31333,D016,D007,0.591
31334,D016,D007,0.521
31335,D016,D007,0.416
31336,D016,D007,0.406
31337,D016,D007,0.663
31338,D016,D007,0.162
31339,D016,D007,0.523
31340,D016,D008,0.541
31341,D016,D008,0.518
31342,D016,D008,0.19
31343,D016,D008,0.253
31344,D016,D008,0.361
31345,D016,D008,0.524
31346,D016,D008,0.679
31347,D016,D008,0.208
31348,D016,D008,0.689
31349,D016,D008,0.385
31350,D016,D008,0.172
31351,D016,D008,0.454
31352,D016,D008,0.103
31353,D016,D008,0.147
31354,D016,D008,0.519
31355,D016,D008,0.288
31356,D016,D008,0.361
31357,D016,D008,0.249
31358,D016,D008,0.586
31359,D016,D008,0.665
31360,D016,D009,0.215
31361,D016,D009,0.292
31362,D016,D009,0.536
31363,D016,D009,0.439
31364,D016,D009,0.193
31365,D016,D009,0.118
31366,D016,D009,0.446
31367,D016,D009,0.667
31368,D016,D009,0.582
31369,D016,D009,0.245
31370,D016,D009,0.436
31371,D016,D009,0.205
31372,D016,D009,0.44
31373,D016,D009,0.235
31374,D016,D009,0.615
31375,D016,D009,0.332
31376,D016,D009,0.624
31377,D016,D009,0.524
31378,D016,D009,0.184
31379,D016,D009,0.142
31380,D016,D010,0.5
31381,D016,D010,0.687
31382,D016,D010,0.199
31383,D016,D010,0.631
31384,D016,D010,0.633
31385,D016,D010,0.512
31386,D016,D010,0.437
31387,D016,D010,0.323
31388,D016,D010,0.334
31389,D016,D010,0.52
31390,D016,D010,0.316
31391,D016,D010,0.674
31392,D016,D010,0.317
31393,D016,D010,0.377
31394,D016,D010,0.692
31395,D016,D010,0.168
31396,D016,D010,0.259
31397,D016,D010,0.539
31398,D016,D010,0.114
31399,D016,D010,0.269
31400,D016,D011,0.239
31401,D016,D011,0.281
31402,D016,D011,0.341
31403,D016,D011,0.671
31404,D016,D011,0.348
31405,D016,D011,0.674
31406,D016,D011,0.667
31407,D016,D011,0.533
31408,D016,D011,0.106
31409,D016,D011,0.691
31410,D016,D011,0.185
31411,D016,D011,0.121
31412,D016,D011,0.558
31413,D016,D011,0.217
31414,D016,D011,0.381
31415,D016,D011,0.214
31416,D016,D011,0.303
31417,D016,D011,0.513
31418,D016,D011,0.287
31419,D016,D011,0.432
31420,D016,D012,0.3
31421,D016,D012,0.147
31422,D016,D012,0.344
31423,D016,D012,0.256
31424,D016,D012,0.372
31425,D016,D012,0.354
31426,D016,D012,0.585
31427,D016,D012,0.36
31428,D016,D012,0.207
31429,D016,D012,0.62
31430,D016,D012,0.304
31431,D016,D012,0.136
31432,D016,D012,0.145
31433,D016,D012,0.197
31434,D016,D012,0.635
31435,D016,D012,0.186
31436,D016,D012,0.334
31437,D016,D012,0.532
31438,D016,D012,0.559
31439,D016,D012,0.209
31440,D016,D013,0.684
31441,D016,D013,0.511
31442,D016,D013,0.698
31443,D016,D013,0.648
31444,D016,D013,0.629
31445,D016,D013,0.359
31446,D016,D013,0.186
31447,D016,D013,0.645
31448,D016,D013,0.171
31449,D016,D013,0.414
31450,D016,D013,0.493
31451,D016,D013,0.269
31452,D016,D013,0.382
31453,D016,D013,0.271
31454,D016,D013,0.235
31455,D016,D013,0.555
31456,D016,D013,0.576
31457,D016,D013,0.353
31458,D016,D013,0.57
31459,D016,D013,0.393
31460,D016,D014,0.236
31461,D016,D014,0.455
31462,D016,D014,0.21
31463,D016,D014,0.324
31464,D016,D014,0.553
31465,D016,D014,0.345
31466,D016,D014,0.323
31467,D016,D014,0.516
31468,D016,D014,0.38
31469,D016,D014,0.118
31470,D016,D014,0.555
31471,D016,D014,0.686
31472,D016,D014,0.115
31473,D016,D014,0.601
31474,D016,D014,0.206
31475,D016,D014,0.228
31476,D016,D014,0.154
31477,D016,D014,0.43
31478,D016,D014,0.267
31479,D016,D014,0.318
31480,D016,D015,0.627
31481,D016,D015,0.394
31482,D016,D015,0.137
31483,D016,D015,0.478
31484,D016,D015,0.439
31485,D016,D015,0.544
31486,D016,D015,0.14
31487,D016,D015,0.463
31488,D016,D015,0.439
31489,D016,D015,0.482
31490,D016,D015,0.629
31491,D016,D015,0.113
31492,D016,D015,0.577
31493,D016,D015,0.217
31494,D016,D015,0.128
31495,D016,D015,0.457
31496,D016,D015,0.225
31497,D016,D015,0.252
31498,D016,D015,0.385
31499,D016,D015,0.31
31500,D016,D016,0.65
31501,D016,D016,0.438
31502,D016,D016,0.467
31503,D016,D016,0.349
31504,D016,D016,0.617
31505,D016,D016,0.171
31506,D016,D016,0.68
31507,D016,D016,0.552
31508,D016,D016,0.417
31509,D016,D016,0.579
31510,D016,D016,0.335
31511,D016,D016,0.656
31512,D016,D016,0.583
31513,D016,D016,0.216
31514,D016,D016,0.291
31515,D016,D016,0.324
31516,D016,D016,0.187
31517,D016,D016,0.497
31518,D016,D016,0.6
31519,D016,D016,0.304
31520,D016,D017,0.192
31521,D016,D017,0.179
31522,D016,D017,0.558
31523,D016,D017,0.115
31524,D016,D017,0.648
31525,D016,D017,0.347
31526,D016,D017,0.326
31527,D016,D017,0.202
31528,D016,D017,0.135
31529,D016,D017,0.354
31530,D016,D017,0.146
31531,D016,D017,0.513
31532,D016,D017,0.594
31533,D016,D017,0.136
31534,D016,D017,0.382
31535,D016,D017,0.4
31536,D016,D017,0.59
31537,D016,D017,0.125
31538,D016,D017,0.489
31539,D016,D017,0.591
31540,D016,D018,0.648
31541,D016,D018,0.409
31542,D016,D018,0.151
31543,D016,D018,0.368
31544,D016,D018,0.682
31545,D016,D018,0.106
31546,D016,D018,0.497
31547,D016,D018,0.269
31548,D016,D018,0.163
31549,D016,D018,0.614
31550,D016,D018,0.386
31551,D016,D018,0.471
31552,D016,D018,0.397
31553,D016,D018,0.606
31554,D016,D018,0.42
31555,D016,D018,0.234
31556,D016,D018,0.442
31557,D016,D018,0.378
31558,D016,D018,0.549
31559,D016,D018,0.657
31560,D016,D019,0.582
31561,D016,D019,0.409
31562,D016,D019,0.591
31563,D016,D019,0.126
31564,D016,D019,0.171
31565,D016,D019,0.62
31566,D016,D019,0.269
31567,D016,D019,0.204
31568,D016,D019,0.603
31569,D016,D019,0.569
31570,D016,D019,0.654
31571,D016,D019,0.353
31572,D016,D019,0.404
31573,D016,D019,0.379
31574,D016,D019,0.173
31575,D016,D019,0.34
31576,D016,D019,0.18
31577,D016,D019,0.307
31578,D016,D019,0.561
31579,D016,D019,0.24
31580,D016,D020,0.122
31581,D016,D020,0.59
31582,D016,D020,0.623
31583,D016,D020,0.313
31584,D016,D020,0.343
31585,D016,D020,0.27
31586,D016,D020,0.237
31587,D016,D020,0.216
31588,D016,D020,0.241
31589,D016,D020,0.154
31590,D016,D020,0.398
31591,D016,D020,0.152
31592,D016,D020,0.611
31593,D016,D020,0.51
31594,D016,D020,0.391
31595,D016,D020,0.332
31596,D016,D020,0.285
31597,D016,D020,0.698
31598,D016,D020,0.438
31599,D016,D020,0.372
31600,D016,D001,0.416
31601,D016,D001,0.268
31602,D016,D001,0.428
31603,D016,D001,0.656
31604,D016,D001,0.511
31605,D016,D001,0.229
31606,D016,D001,0.204
31607,D016,D001,0.151
31608,D016,D001,0.599
31609,D016,D001,0.276
31610,D016,D001,0.356
31611,D016,D001,0.142
31612,D016,D001,0.675
31613,D016,D001,0.318
31614,D016,D001,0.119
31615,D016,D001,0.159
31616,D016,D001,0.583
31617,D016,D001,0.508
31618,D016,D001,0.36
31619,D016,D001,0.425
31620,D016,D002,0.632
31621,D016,D002,0.549
31622,D016,D002,0.389
31623,D016,D002,0.611
31624,D016,D002,0.636
31625,D016,D002,0.289
31626,D016,D002,0.517
31627,D016,D002,0.383
31628,D016,D002,0.466
31629,D016,D002,0.143
31630,D016,D002,0.197
31631,D016,D002,0.271
31632,D016,D002,0.46
31633,D016,D002,0.277
31634,D016,D002,0.543
31635,D016,D002,0.253
31636,D016,D002,0.454
31637,D016,D002,0.288
31638,D016,D002,0.14
31639,D016,D002,0.544
31640,D016,D003,0.64
31641,D016,D003,0.151
31642,D016,D003,0.672
31643,D016,D003,0.349
31644,D016,D003,0.231
31645,D016,D003,0.401
31646,D016,D003,0.471
31647,D016,D003,0.525
31648,D016,D003,0.141
31649,D016,D003,0.226
31650,D016,D003,0.667
31651,D016,D003,0.233
31652,D016,D003,0.614
31653,D016,D003,0.441
31654,D016,D003,0.681
31655,D016,D003,0.201
31656,D016,D003,0.403
31657,D016,D003,0.543
31658,D016,D003,0.38
31659,D016,D003,0.481
31660,D016,D004,0.185
31661,D016,D004,0.116
31662,D016,D004,0.608
31663,D016,D004,0.389
31664,D016,D004,0.268
31665,D016,D004,0.501
31666,D016,D004,0.66
31667,D016,D004,0.115
31668,D016,D004,0.506
31669,D016,D004,0.459
31670,D016,D004,0.393
31671,D016,D004,0.382
31672,D016,D004,0.575
31673,D016,D004,0.446
31674,D016,D004,0.626
31675,D016,D004,0.17
31676,D016,D004,0.232
31677,D016,D004,0.159
31678,D016,D004,0.629
31679,D016,D004,0.536
31680,D016,D005,0.191
31681,D016,D005,0.326
31682,D016,D005,0.216
31683,D016,D005,0.628
31684,D016,D005,0.507
31685,D016,D005,0.248
31686,D016,D005,0.263
31687,D016,D005,0.15
31688,D016,D005,0.293
31689,D016,D005,0.63
31690,D016,D005,0.194
31691,D016,D005,0.4
31692,D016,D005,0.168
31693,D016,D005,0.461
31694,D016,D005,0.252
31695,D016,D005,0.436
31696,D016,D005,0.453
31697,D016,D005,0.629
31698,D016,D005,0.413
31699,D016,D005,0.317
31700,D016,D006,0.631
31701,D016,D006,0.227
31702,D016,D006,0.646
31703,D016,D006,0.249
31704,D016,D006,0.175
31705,D016,D006,0.412
31706,D016,D006,0.41
31707,D016,D006,0.372
31708,D016,D006,0.502
31709,D016,D006,0.409
31710,D016,D006,0.634
31711,D016,D006,0.119
31712,D016,D006,0.641
31713,D016,D006,0.689
31714,D016,D006,0.427
31715,D016,D006,0.31
31716,D016,D006,0.357
31717,D016,D006,0.332
31718,D016,D006,0.582
31719,D016,D006,0.408
31720,D016,D007,0.676
31721,D016,D007,0.525
31722,D016,D007,0.579
31723,D016,D007,0.385
31724,D016,D007,0.4
31725,D016,D007,0.269
31726,D016,D007,0.636
31727,D016,D007,0.452
31728,D016,D007,0.227
